-147.25,-6.124887575473644e-7,-3.893071643448825e-6
-147.24,-5.98386718801604e-7,-3.899007208030716e-6
-147.23,-5.84250327401684e-7,-3.904895881764008e-6
-147.22,-5.700783736246761e-7,-3.9107367972440065e-6
-147.21,-5.558669780159099e-7,-3.916527713497827e-6
-147.2,-5.416216652092129e-7,-3.9222712279251426e-6
-147.19,-5.273425975271269e-7,-3.927967179034108e-6
-147.18,-5.130299372921632e-7,-3.933615405332891e-6
-147.17,-4.986838468268332e-7,-3.9392157453296595e-6
-147.16,-4.843044884536786e-7,-3.9447680375325685e-6
-147.15,-4.69892024495211e-7,-3.9502721204497844e-6
-147.14,-4.55446617273952e-7,-3.955727832589471e-6
-147.13,-4.4096842911241215e-7,-3.961135012459795e-6
-147.12,-4.2645762233313417e-7,-3.966493498568914e-6
-147.11,-4.11914359258629e-7,-3.9718031294249925e-6
-147.1,-3.9733880221140776e-7,-3.977063743536198e-6
-147.09,-3.827311135140127e-7,-3.9822751794106854e-6
-147.08,-3.68091455488955e-7,-3.987437275556624e-6
-147.07,-3.5341999045875634e-7,-3.992549870482177e-6
-147.06,-3.3871688074592746e-7,-3.997612802695509e-6
-147.05,-3.2398228867301067e-7,-4.002625910704777e-6
-147.04,-3.092163765625174e-7,-4.0075890330181476e-6
-147.03,-2.9441930673696894e-7,-4.012502008143786e-6
-147.02,-2.7959124151887643e-7,-4.017364674589856e-6
-147.01,-2.6473234323078227e-7,-4.022176870864517e-6
-147.,-2.4984277419519723e-7,-4.026938435475933e-6
-146.99,-2.3492269673463255e-7,-4.03164920693227e-6
-146.98,-2.199722731716308e-7,-4.0363090237416875e-6
-146.97,-2.0499166582870293e-7,-4.040917724412351e-6
-146.96,-1.8998103702837043e-7,-4.045475147452423e-6
-146.95,-1.749405490931439e-7,-4.04998113137007e-6
-146.94,-1.5987036434556658e-7,-4.05443551467345e-6
-146.93,-1.4477064510814917e-7,-4.058838135870728e-6
-146.92,-1.2964155370340216e-7,-4.063188833470071e-6
-146.91,-1.1448325245386868e-7,-4.067487445979636e-6
-146.9,-9.929590368205974e-8,-4.071733811907589e-6
-146.89,-8.407966971049654e-8,-4.075927769762094e-6
-146.88,-6.88347128616897e-8,-4.080069158051315e-6
-146.87,-5.356119545818294e-8,-4.084157815283413e-6
-146.86,-3.825927982248594e-8,-4.088193579966552e-6
-146.85,-2.2929128277110237e-8,-4.092176290608898e-6
-146.84,-7.566446576389383e-9,-4.096102632239978e-6
-146.83,7.826035403147503e-9,-4.099974260175501e-6
-146.82,2.3246220140668772e-8,-4.103792382274713e-6
-146.81,3.869391815086727e-8,-4.107556856266244e-6
-146.8,5.4168939948404716e-8,-4.11126753987871e-6
-146.79,6.967109604797459e-8,-4.114924290840742e-6
-146.78,8.520019696425947e-8,-4.118526966880961e-6
-146.77,1.0075605321195378e-7,-4.122075425727996e-6
-146.76,1.1633847530571756e-7,-4.125569525110464e-6
-146.75,1.3194727376024513e-7,-4.129009122756994e-6
-146.74,1.475822590902304e-7,-4.13239407639621e-6
-146.73,1.632432418103339e-7,-4.135724243756734e-6
-146.72,1.7893003243524935e-7,-4.138999482567193e-6
-146.71,1.9464244147965995e-7,-4.142219650556208e-6
-146.7,2.103802794582593e-7,-4.14538460545241e-6
-146.69,2.2614335688570824e-7,-4.148494204984414e-6
-146.68,2.419314842767006e-7,-4.15154830688085e-6
-146.67,2.577444721459307e-7,-4.154546768870344e-6
-146.66,2.7358213100805814e-7,-4.157489448681515e-6
-146.65,2.89444271377778e-7,-4.16037620404299e-6
-146.64,3.0533070376977227e-7,-4.163206892683393e-6
